n_object_no-colon.json	n	reject	1
n_object_non_string_key_but_huge_number_instead.json	n	reject	1
n_object_non_string_key.json	n	reject	1
n_object_repeated_null_null.json	n	reject	1
n_object_several_trailing_commas.json	n	reject	1
n_object_single_quote.json	n	reject	1
n_object_trailing_comma.json	n	reject	1
n_object_trailing_comment_open.json	n	reject	1
n_object_trailing_comment_slash_open_incomplete.json	n	reject	1
n_object_trailing_comment_slash_open.json	n	accept	0
n_object_trailing_comment.json	n	accept	0
n_object_two_commas_in_a_row.json	n	reject	1
n_object_unquoted_key.json	n	reject	1
n_object_unterminated-value.json	n	reject	1
n_object_with_single_string.json	n	reject	1
n_object_with_trailing_garbage.json	n	accept	0
n_single_space.json	n	reject	1
n_string_1_surrogate_then_escape_u.json	n	reject	1
n_string_1_surrogate_then_escape_u1.json	n	reject	1
n_string_1_surrogate_then_escape_u1x.json	n	reject	1
n_string_1_surrogate_then_escape.json	n	reject	1
n_string_accentuated_char_no_quotes.json	n	reject	1
n_string_backslash_00.json	n	reject	1
n_string_escape_x.json	n	reject	1
n_string_escaped_backslash_bad.json	n	reject	1
n_string_escaped_ctrl_char_tab.json	n	reject	1
n_string_escaped_emoji.json	n	reject	1
n_string_incomplete_escape.json	n	reject	1
n_string_incomplete_escaped_character.json	n	reject	1
n_string_incomplete_surrogate_escape_invalid.json	n	reject	1
n_string_incomplete_surrogate.json	n	reject	1
n_string_invalid_backslash_esc.json	n	reject	1
n_string_invalid_unicode_escape.json	n	reject	1
n_string_invalid_utf8_after_escape.json	n	reject	1
n_string_invalid-utf-8-in-escape.json	n	reject	1
n_string_leading_uescaped_thinspace.json	n	reject	1
n_string_no_quotes_with_bad_escape.json	n	reject	1
n_string_single_doublequote.json	n	reject	1
n_string_single_quote.json	n	reject	1
n_string_single_string_no_double_quotes.json	n	reject	1
n_string_start_escape_unclosed.json	n	reject	1
n_string_unescaped_ctrl_char.json	n	reject	1
n_string_unescaped_newline.json	n	reject	1
n_string_unescaped_tab.json	n	reject	1
n_string_unicode_CapitalU.json	n	reject	1
n_string_with_trailing_garbage.json	n	reject	1
n_structure_100000_opening_arrays.json	n	crash	134
n_structure_angle_bracket_..json	n	reject	1
n_structure_angle_bracket_null.json	n	reject	1
n_structure_array_trailing_garbage.json	n	reject	1
n_structure_array_with_extra_array_close.json	n	reject	1
n_structure_array_with_unclosed_string.json	n	reject	1
n_structure_ascii-unicode-identifier.json	n	reject	1
n_structure_capitalized_True.json	n	reject	1
n_structure_close_unopened_array.json	n	reject	1
n_structure_comma_instead_of_closing_brace.json	n	reject	1
n_structure_double_array.json	n	reject	1
n_structure_end_array.json	n	reject	1
